,Unnamed: 0.1,Unnamed: 0,age,gender,year_in_school,major,monthly_income,financial_aid,tuition,housing,food,transportation,books_supplies,entertainment,personal_care,technology,health_wellness,miscellaneous,preferred_payment_method
879,879,879,25,Male,Sophomore,Engineering,837.86,606.6,4433.13,465.75,273.78,43.74,213.84,31.59,48.6,212.22,145.8,158.76,Cash
880,880,880,25,Male,Senior,Economics,1231.96,759.6,5559.84,1150.58,505.79,226.51,360.36,93.95,27.03,310.17,56.63,252.25,Credit/Debit Card
881,881,881,19,Male,Freshman,Engineering,436.32,263.7,4219.92,601.2,278.64,130.32,180.0,66.96,65.52,81.36,58.32,123.12,Mobile Payment App
882,882,882,24,Female,Senior,Psychology,1299.18,436.7,5635.45,1012.89,159.72,99.83,122.45,138.42,37.27,287.5,134.43,154.4,Credit/Debit Card
883,883,883,18,Male,Sophomore,Psychology,1058.51,614.7,2918.03,522.13,291.36,57.92,156.82,28.51,35.64,182.66,142.56,51.68,Credit/Debit Card
884,884,884,24,Male,Sophomore,Psychology,1036.64,774.0,4377.48,794.77,132.76,102.47,141.67,118.5,80.19,202.26,81.97,130.98,Cash
885,885,885,25,Male,Sophomore,Biology,464.62,177.3,5460.7,676.51,344.09,102.06,99.14,25.27,92.34,291.6,106.92,75.82,Cash
886,886,886,24,Female,Junior,Economics,1759.56,591.8,7417.41,667.81,338.91,261.69,274.56,163.02,112.97,354.64,135.85,58.63,Credit/Debit Card
887,887,887,24,Female,Sophomore,Psychology,871.4,1071.4,4813.38,699.14,262.45,158.99,199.29,32.67,82.76,141.57,86.03,22.87,Cash
888,888,888,25,Male,Freshman,Biology,657.22,325.8,2762.21,800.06,343.01,104.54,129.6,105.41,59.62,222.91,149.47,103.68,Mobile Payment App
889,889,889,22,Male,Sophomore,Biology,906.55,549.9,4855.14,659.02,213.84,90.4,81.65,139.97,47.63,194.4,183.71,87.48,Mobile Payment App
890,890,890,24,Male,Freshman,Psychology,777.6,306.9,3601.22,616.18,261.36,40.39,102.17,19.01,59.4,188.5,152.06,121.18,Mobile Payment App
891,891,891,21,Female,Sophomore,Economics,1250.96,70.4,5540.54,571.43,182.75,178.89,360.36,43.76,72.07,226.51,48.91,189.19,Mobile Payment App
892,892,892,25,Male,Junior,Biology,804.96,525.6,4776.84,639.36,136.08,160.92,144.72,79.92,51.84,117.72,123.12,141.48,Mobile Payment App
893,893,893,21,Male,Junior,Biology,787.68,288.9,4058.64,800.28,147.96,185.76,54.0,158.76,103.68,144.72,207.36,60.48,Mobile Payment App
894,894,894,21,Female,Freshman,Psychology,991.58,248.6,4071.41,513.04,237.16,121.97,66.79,142.3,50.34,61.95,177.14,23.23,Credit/Debit Card
895,895,895,18,Male,Junior,Psychology,555.66,226.8,5789.52,712.8,235.62,189.09,262.35,38.61,57.42,102.96,140.58,81.18,Mobile Payment App
896,896,896,18,Male,Junior,Economics,554.04,110.7,6913.53,944.19,196.56,188.37,211.77,56.16,30.42,145.08,53.82,67.86,Mobile Payment App
897,897,897,25,Male,Junior,Biology,845.28,67.5,5301.72,862.92,160.92,176.04,163.08,149.04,32.4,321.84,124.2,46.44,Cash
898,898,898,24,Female,Freshman,Psychology,969.41,258.5,4496.36,883.78,202.31,97.77,74.54,82.28,93.9,75.5,77.44,107.45,Mobile Payment App
899,899,899,23,Female,Junior,Biology,858.0,232.1,5216.64,1015.08,172.92,176.88,373.56,85.8,120.12,167.64,199.32,104.28,Credit/Debit Card
900,900,900,18,Male,Sophomore,Engineering,1394.82,855.0,2937.06,682.02,179.01,112.59,70.47,110.16,55.08,43.74,104.49,43.74,Mobile Payment App
901,901,901,22,Male,Senior,Engineering,1062.07,24.3,4451.04,710.82,369.27,142.56,251.46,137.61,81.18,283.14,132.66,196.02,Credit/Debit Card
902,902,902,21,Female,Junior,Economics,1541.76,89.1,7567.56,910.91,250.25,280.28,275.99,74.36,128.7,310.31,68.64,254.54,Mobile Payment App
903,903,903,25,Male,Freshman,Computer Science,1387.15,82.8,3444.77,466.56,167.62,108.0,166.75,123.55,67.39,231.55,54.43,171.94,Credit/Debit Card
904,904,904,19,Female,Sophomore,Psychology,1234.04,273.9,6256.31,492.23,434.51,185.13,77.32,157.91,40.29,251.56,124.15,167.71,Mobile Payment App
905,905,905,20,Male,Sophomore,Computer Science,1554.23,748.8,5584.14,785.38,218.7,70.96,243.97,21.38,92.34,119.56,75.82,173.02,Mobile Payment App
906,906,906,22,Female,Senior,Economics,1179.02,111.1,7613.32,1222.22,306.74,136.85,80.22,111.68,75.5,254.83,295.72,91.23,Mobile Payment App
907,907,907,18,Male,Freshman,Psychology,771.77,549.9,2671.42,533.02,258.98,49.1,129.89,105.34,20.59,181.37,84.74,120.38,Cash
908,908,908,20,Male,Senior,Economics,1710.72,900.0,4920.2,675.68,173.75,182.75,168.6,43.76,34.75,115.83,257.4,157.01,Cash
909,909,909,24,Female,Sophomore,Biology,1146.02,270.6,4797.14,482.33,279.18,134.24,116.42,134.24,59.4,84.35,43.96,39.2,Credit/Debit Card
910,910,910,21,Female,Freshman,Computer Science,1178.32,392.7,5156.45,851.14,105.6,104.54,91.87,48.58,40.13,163.68,178.46,96.1,Mobile Payment App
911,911,911,23,Female,Senior,Engineering,1501.37,222.2,6469.87,675.18,461.01,140.36,327.91,81.07,53.24,275.88,150.04,222.64,Credit/Debit Card
912,912,912,20,Female,Junior,Economics,1855.92,11.0,5253.82,1382.81,433.29,134.42,408.98,87.23,87.23,173.03,258.83,88.66,Mobile Payment App
913,913,913,21,Female,Senior,Biology,1051.25,41.8,4973.1,878.46,553.21,76.96,248.29,187.31,34.85,239.58,197.47,97.28,Credit/Debit Card
914,914,914,25,Female,Sophomore,Psychology,1188.59,352.0,5196.71,864.67,222.16,140.48,174.24,151.37,40.29,248.29,115.43,72.96,Mobile Payment App
915,915,915,25,Female,Senior,Engineering,736.16,521.4,6045.16,907.5,219.01,129.47,188.76,95.59,32.67,147.62,47.19,105.27,Mobile Payment App
916,916,916,21,Male,Senior,Engineering,1761.8,802.8,3973.86,453.42,396.0,89.1,214.83,132.66,49.5,140.58,59.4,41.58,Mobile Payment App
917,917,917,20,Female,Sophomore,Economics,1054.94,250.8,4186.61,693.69,266.41,234.23,310.17,91.38,52.77,326.9,160.88,61.78,Credit/Debit Card
918,918,918,23,Female,Freshman,Economics,1271.42,896.5,4976.4,996.42,189.9,137.28,314.6,99.53,88.09,271.13,97.24,24.02,Credit/Debit Card
919,919,919,23,Male,Junior,Economics,1130.76,186.3,6893.64,780.39,188.37,230.49,298.35,62.01,112.32,196.56,122.85,196.56,Mobile Payment App
920,920,920,21,Male,Freshman,Psychology,828.79,810.0,4338.58,645.48,266.11,107.71,121.97,114.84,64.15,186.91,85.54,147.31,Credit/Debit Card
921,921,921,19,Female,Sophomore,Economics,728.24,597.3,7653.79,800.51,397.68,127.41,194.34,120.98,46.33,106.82,256.11,181.47,Mobile Payment App
922,922,922,18,Male,Senior,Computer Science,1647.36,495.0,5753.48,594.0,133.06,117.61,141.37,79.6,83.16,167.51,115.24,129.49,Credit/Debit Card
923,923,923,25,Male,Sophomore,Economics,676.51,878.4,5524.04,500.18,271.67,170.59,91.61,70.55,71.6,244.3,75.82,139.0,Mobile Payment App
924,924,924,20,Female,Senior,Economics,1729.33,346.5,7062.77,748.75,424.71,239.1,265.84,202.92,157.3,117.98,303.59,246.96,Credit/Debit Card
925,925,925,24,Female,Freshman,Biology,906.05,262.9,3485.86,520.61,266.11,103.49,259.78,38.02,73.92,297.79,141.5,120.38,Mobile Payment App
926,926,926,23,Female,Junior,Engineering,1836.12,398.2,4687.1,766.7,295.9,118.8,115.5,159.5,47.3,110.0,42.9,158.4,Cash
927,927,927,23,Female,Sophomore,Economics,1597.86,320.1,6189.18,882.88,222.65,169.88,294.72,148.01,51.48,266.41,81.08,73.36,Credit/Debit Card
928,928,928,19,Female,Junior,Computer Science,1921.92,907.5,4099.92,743.16,439.56,187.44,170.28,146.52,62.04,126.72,124.08,201.96,Cash
929,929,929,23,Female,Junior,Economics,1028.28,778.8,5445.44,1252.68,559.13,134.42,426.14,48.62,48.62,274.56,124.41,153.01,Mobile Payment App
930,930,930,23,Female,Senior,Economics,1630.6,539.0,8662.51,1466.04,582.01,221.79,366.51,143.14,95.95,405.83,218.65,294.15,Mobile Payment App
931,931,931,22,Male,Senior,Economics,1233.14,617.4,6133.84,1195.62,471.04,171.17,90.09,119.69,115.83,95.24,151.87,136.42,Credit/Debit Card
932,932,932,22,Female,Senior,Computer Science,935.94,1094.5,5765.89,830.54,161.17,114.71,422.53,34.85,103.09,354.29,88.57,287.5,Mobile Payment App
933,933,933,25,Female,Freshman,Engineering,1420.32,324.5,4034.8,546.48,250.8,88.88,237.6,101.2,48.4,185.68,48.4,94.16,Cash
934,934,934,19,Male,Junior,Computer Science,624.78,491.4,4430.16,561.6,400.68,211.68,114.48,81.0,60.48,258.12,48.6,131.76,Mobile Payment App
935,935,935,24,Female,Senior,Computer Science,1849.85,358.6,7100.28,1215.32,355.74,135.04,194.57,113.26,117.61,78.41,155.36,58.08,Cash
936,936,936,20,Female,Sophomore,Biology,662.11,115.5,6898.72,497.77,288.68,177.01,105.73,85.54,61.78,84.35,87.91,169.88,Mobile Payment App
937,937,937,18,Female,Freshman,Biology,737.09,16.5,4585.15,654.72,379.1,205.92,223.87,66.53,99.26,203.81,148.9,50.69,Credit/Debit Card
938,938,938,24,Female,Sophomore,Engineering,1027.62,997.7,5137.11,926.64,159.39,113.85,281.16,60.39,99.0,231.66,127.71,161.37,Mobile Payment App
939,939,939,18,Male,Junior,Psychology,929.88,508.5,3319.47,606.87,215.82,157.41,268.29,91.08,66.33,232.65,120.78,184.14,Credit/Debit Card
940,940,940,21,Female,Senior,Engineering,1010.59,786.5,6337.98,859.1,235.95,160.93,118.58,65.34,79.86,355.74,49.61,238.37,Credit/Debit Card
941,941,941,19,Female,Freshman,Economics,821.57,815.1,6479.62,638.35,455.31,195.62,209.35,81.22,59.49,169.31,94.95,157.87,Credit/Debit Card
942,942,942,22,Male,Senior,Psychology,1015.74,538.2,6123.45,724.19,302.74,199.29,257.0,119.79,23.96,259.18,211.27,23.96,Credit/Debit Card
943,943,943,22,Female,Sophomore,Computer Science,716.86,386.1,4169.88,1018.12,133.06,187.7,319.57,47.52,92.66,317.2,36.83,173.45,Mobile Payment App
944,944,944,24,Male,Sophomore,Computer Science,998.24,666.9,5757.16,927.29,257.58,175.93,78.73,57.35,69.01,209.95,152.6,32.08,Mobile Payment App
945,945,945,24,Female,Freshman,Engineering,1318.94,631.4,3939.76,574.64,97.68,160.16,98.56,80.96,73.92,212.08,98.56,172.48,Mobile Payment App
946,946,946,24,Male,Sophomore,Economics,1061.42,889.2,5074.41,808.7,252.72,166.37,114.78,116.88,34.75,248.51,144.26,61.07,Credit/Debit Card
947,947,947,20,Female,Junior,Computer Science,1025.31,1053.8,7480.44,590.04,401.28,256.08,125.4,93.72,64.68,254.76,124.08,135.96,Mobile Payment App
948,948,948,19,Female,Sophomore,Computer Science,1102.96,676.5,4574.99,578.56,302.94,112.86,340.96,36.83,54.65,355.21,110.48,87.91,Cash
949,949,949,18,Female,Senior,Biology,988.33,639.1,6809.88,728.9,322.34,233.77,142.3,116.16,106.0,81.31,272.98,123.42,Credit/Debit Card
950,950,950,22,Female,Sophomore,Psychology,940.9,735.9,5856.64,649.04,302.74,194.93,242.85,51.18,94.74,147.02,59.9,55.54,Mobile Payment App
951,951,951,25,Male,Freshman,Economics,654.91,348.3,4655.66,499.82,94.54,71.14,58.03,60.84,25.27,112.32,149.76,24.34,Credit/Debit Card
952,952,952,21,Female,Freshman,Economics,689.57,702.9,5771.48,567.42,384.38,96.1,269.98,131.56,38.9,251.68,193.34,143.0,Mobile Payment App
953,953,953,21,Male,Sophomore,Computer Science,677.08,196.2,4022.14,770.8,263.41,176.9,50.54,53.46,96.23,76.79,43.74,88.45,Credit/Debit Card
954,954,954,25,Male,Freshman,Engineering,577.15,803.7,2481.12,470.16,249.84,63.36,198.72,52.56,68.4,52.56,109.44,25.2,Cash
955,955,955,25,Female,Sophomore,Psychology,574.7,86.9,4170.87,1023.66,271.16,68.61,75.14,66.43,43.56,80.59,82.76,81.68,Mobile Payment App
956,956,956,20,Female,Senior,Psychology,1110.78,574.2,5156.29,543.05,199.65,215.62,223.61,171.7,130.44,339.41,183.68,231.59,Credit/Debit Card
957,957,957,20,Male,Junior,Computer Science,1319.76,412.2,5726.16,650.16,291.6,70.2,322.92,154.44,62.64,235.44,149.04,153.36,Cash
958,958,958,22,Male,Senior,Economics,1408.97,585.0,5646.07,1027.03,178.89,75.93,205.92,140.28,27.03,353.93,153.15,41.18,Mobile Payment App
959,959,959,23,Female,Senior,Psychology,574.99,630.3,5704.67,1183.26,278.18,181.02,198.32,139.76,106.48,200.98,61.23,97.16,Mobile Payment App
960,960,960,25,Male,Senior,Computer Science,996.14,719.1,5223.64,747.25,193.64,89.1,217.4,46.33,39.2,64.15,161.57,148.5,Cash
961,961,961,22,Male,Senior,Economics,1468.37,229.5,5088.8,772.2,352.64,148.01,108.11,70.79,29.6,382.24,39.9,50.19,Credit/Debit Card
962,962,962,24,Male,Sophomore,Biology,607.82,550.8,3690.68,902.02,184.68,63.18,76.79,107.89,43.74,190.51,109.84,166.21,Mobile Payment App
963,963,963,22,Male,Senior,Computer Science,1504.5,529.2,4882.68,603.5,123.55,188.89,287.5,35.64,92.66,124.74,193.64,231.66,Mobile Payment App
964,964,964,25,Male,Freshman,Computer Science,993.1,299.7,5033.66,819.94,216.0,119.23,136.51,49.25,17.28,228.96,166.75,88.99,Mobile Payment App
965,965,965,24,Male,Sophomore,Economics,499.61,142.2,3200.07,532.82,380.13,88.45,166.37,139.0,51.6,109.51,167.43,104.25,Cash
966,966,966,19,Male,Junior,Engineering,1096.2,443.7,4891.5,744.3,332.1,132.3,108.9,78.3,44.1,260.1,108.9,66.6,Mobile Payment App
967,967,967,18,Male,Junior,Computer Science,869.31,93.6,3772.44,784.08,240.84,113.4,103.68,78.84,39.96,297.0,170.64,81.0,Mobile Payment App
968,968,968,21,Male,Sophomore,Engineering,887.44,63.0,3388.23,578.34,217.08,71.28,160.38,70.47,25.11,55.89,31.59,143.37,Mobile Payment App
969,969,969,24,Female,Junior,Engineering,1507.44,1040.6,5222.8,953.7,290.4,182.6,137.5,108.9,75.9,315.7,92.4,148.5,Credit/Debit Card
970,970,970,25,Female,Senior,Psychology,945.25,737.0,4357.69,589.63,409.95,159.72,81.19,93.17,127.78,114.47,264.87,169.04,Mobile Payment App
971,971,971,19,Female,Sophomore,Engineering,1739.23,18.7,3899.61,485.1,353.43,86.13,129.69,96.03,66.33,166.32,86.13,133.65,Credit/Debit Card
972,972,972,21,Female,Senior,Psychology,1372.14,678.7,5403.86,1063.47,324.76,82.52,256.88,142.42,82.52,379.34,239.58,173.03,Cash
973,973,973,19,Male,Junior,Computer Science,1551.42,735.3,5887.08,489.24,185.76,93.96,66.96,120.96,75.6,237.6,100.44,34.56,Cash
974,974,974,18,Female,Senior,Computer Science,1917.49,738.1,6028.7,1016.4,486.42,220.7,429.79,142.3,124.87,111.8,119.06,39.2,Mobile Payment App
975,975,975,19,Male,Freshman,Computer Science,971.57,740.7,4502.3,497.66,178.85,79.49,227.23,46.66,22.46,233.28,106.27,142.56,Credit/Debit Card
976,976,976,25,Male,Junior,Biology,1020.96,459.0,4138.56,1054.08,399.6,126.36,235.44,96.12,96.12,305.64,199.8,64.8,Mobile Payment App
977,977,977,18,Female,Junior,Engineering,1828.2,14.3,4822.4,745.8,278.3,130.9,83.6,124.3,55.0,251.9,81.4,185.9,Mobile Payment App
978,978,978,23,Female,Freshman,Computer Science,632.63,129.8,5311.68,1013.76,321.02,142.56,223.87,110.88,57.02,155.23,124.61,193.25,Mobile Payment App
979,979,979,20,Male,Senior,Economics,1203.44,204.3,5301.15,1036.04,471.04,79.79,245.82,173.75,77.22,108.11,194.34,221.36,Mobile Payment App
980,980,980,18,Female,Senior,Engineering,1479.59,647.9,6481.97,1001.88,298.87,78.65,135.52,70.18,111.32,205.7,36.3,152.46,Mobile Payment App
981,981,981,24,Male,Junior,Computer Science,782.73,6.3,4817.88,894.24,287.28,63.72,64.8,139.32,29.16,141.48,81.0,178.2,Credit/Debit Card
982,982,982,19,Female,Freshman,Computer Science,1067.35,767.8,4388.74,823.68,391.78,84.48,248.16,88.7,86.59,284.06,52.8,179.52,Mobile Payment App
983,983,983,20,Female,Junior,Psychology,1154.34,738.1,3925.24,638.88,198.44,141.57,287.98,153.67,67.76,294.03,101.64,130.68,Cash
984,984,984,25,Male,Freshman,Economics,1034.21,586.8,4140.86,596.23,232.13,174.1,174.1,76.75,54.29,237.74,108.58,25.27,Mobile Payment App
985,985,985,19,Female,Senior,Biology,941.86,764.5,6837.47,805.86,165.53,135.04,275.88,175.69,101.64,275.88,187.31,258.46,Cash
986,986,986,23,Female,Junior,Computer Science,1974.83,765.6,5790.84,852.72,225.72,187.44,128.04,143.88,109.56,285.12,116.16,250.8,Mobile Payment App
987,987,987,22,Male,Junior,Psychology,876.42,198.9,4478.76,527.67,273.24,129.69,239.58,107.91,20.79,214.83,48.51,180.18,Credit/Debit Card
988,988,988,23,Male,Senior,Engineering,1378.08,151.2,3361.05,801.9,103.95,180.18,50.49,25.74,63.36,276.21,73.26,103.95,Cash
989,989,989,22,Female,Junior,Computer Science,1445.73,828.3,4650.36,627.0,517.44,246.84,393.36,130.68,96.36,165.0,122.76,40.92,Cash
990,990,990,20,Female,Senior,Psychology,1537.67,170.5,7421.66,589.63,405.96,158.39,181.02,159.72,54.57,385.99,39.93,121.12,Mobile Payment App
991,991,991,24,Female,Junior,Psychology,1377.09,284.9,4322.12,913.55,164.56,66.55,104.06,75.02,79.86,226.27,185.13,27.83,Cash
992,992,992,20,Male,Freshman,Economics,1117.15,604.8,5274.36,407.16,364.1,179.71,81.43,21.53,59.9,62.71,72.07,128.23,Credit/Debit Card
993,993,993,20,Male,Freshman,Psychology,894.24,534.6,2897.14,585.29,219.38,148.1,72.86,114.05,54.65,224.14,53.86,16.63,Mobile Payment App
994,994,994,22,Male,Senior,Psychology,680.72,257.4,5913.27,641.42,421.44,66.43,74.05,50.09,104.54,93.65,50.09,92.57,Mobile Payment App
995,995,995,22,Female,Senior,Biology,1302.93,572.0,5354.98,1406.99,220.7,281.69,219.25,60.98,55.18,365.9,94.38,236.68,Mobile Payment App
996,996,996,19,Female,Senior,Biology,1361.98,616.0,4907.76,737.62,384.78,75.5,299.11,58.08,142.3,397.85,121.97,196.02,Mobile Payment App
997,997,997,20,Male,Junior,Economics,1033.56,353.7,4091.49,845.91,396.63,162.63,80.73,131.04,53.82,332.28,66.69,32.76,Mobile Payment App
998,998,998,22,Male,Senior,Economics,1394.71,550.8,4696.26,698.84,305.02,158.3,257.4,166.02,115.83,244.53,129.99,83.66,Mobile Payment App
999,999,999,24,Male,Sophomore,Computer Science,569.67,576.0,5797.98,591.95,262.44,185.65,208.98,135.11,41.8,273.13,85.54,140.94,Mobile Payment App
